96-10-67-721309-001-01 3221  22.4125.712    1
96-10-67-721309-001-01 4221  21.9112.512    1
96-10-67-721309-001-01 521             2    1
96-10-67-721309-001-01 621             2    1
96-10-67-721309-001-01 721             2    1
96-10-67-721309-001-01 8221  12.2   7711  181
88-26-77-431312-001-01 121             2    1
88-26-77-431312-001-01 2221  14.2102.31114.41
65-62-10-781323-001-01 121             2    1
65-62-10-781323-001-01 2111    75153.412    1
65-62-10-781323-001-01 3221  56.1154.512    1
65-62-10-781323-001-01 6221  18.5109.411    1
65-62-10-781323-001-01 7221  11.1 82.211  141
65-62-10-781323-001-01 8221  19.3111.312    1
65-62-10-781323-001-01 9111  33.4137.712    1
65-62-10-781323-001-0110221  16.9102.41115.31
20-66-75-401323-001-04 121             2    1
91-01-26-481323-001-05 121             2    1
00-63-85-411325-001-01 121             2    1
00-63-85-411325-001-01 2111  90.8162.512    1
00-63-85-411325-001-01 32221           2    1
00-63-85-411325-001-01 61121           2    1
17-62-39-801325-001-05 1111  71.1  15112    1
17-62-39-801325-001-05 22221           2    1
19-45-49-881328-001-01 1111  84.3  16012    1
19-45-49-881328-001-01 221             2    1
19-45-49-881328-001-01 321             2    1
19-45-49-881328-001-01 42221           2    1
99-92-94-711329-001-01 121             2    1
99-92-94-711329-001-01 2111    61153.412    1
99-92-94-711329-001-01 321             2    1
99-92-94-711329-001-01 421             2    1
99-92-94-711329-001-01 51221           2    1
99-92-94-711329-001-01 61121           2    1
96-56-62-651331-001-01 121             2    1
96-56-62-651331-001-01 2111  69.1157.512    1
96-56-62-651331-001-01 31221           2    1
96-56-62-651331-001-01 4111  53.2154.412    1
02-10-68-031332-001-01 121             2    1
02-10-68-031332-001-01 2111  71.4155.612    1
14-23-99-911333-001-01 121             2    1
14-23-99-911333-001-01 2111  57.5150.212    1
14-23-99-911333-001-01 3111  73.3153.412    1
14-23-99-911333-001-01 4111  67.6158.312    1
14-23-99-911333-001-01 5221  26.4138.812    1
45-37-73-991342-001-01 121             2    1
45-37-73-991342-001-01 2111  72.1162.512    1
45-37-73-991342-001-01 3111  57.9159.612    1
45-37-73-991342-001-01 4121  58.1154.212    1
45-37-73-991342-001-01 5221  36.5  13712    1
45-37-73-991342-001-01 6221  15.5104.811  171
02-97-68-801344-001-01 121             2    1
02-97-68-801344-001-01 2111  69.4157.612    1
02-97-68-801344-001-01 3111  61.1166.612    1
02-97-68-801344-001-01 4221  13.1 91.81117.21
07-49-23-291345-001-01 1111  76.7165.312    1
07-49-23-291345-001-01 221             2    1
07-49-23-291345-001-01 321             2    1
07-49-23-291345-001-01 4111  44.8158.412    1
07-49-23-291345-001-01 5221  39.1  15212    1
38-64-41-111346-001-01 121             2    1
38-64-41-111346-001-01 2111  77.3165.112    1
38-64-41-111346-001-01 3221  24.9124.812    1
38-64-41-111346-001-01 4221    16100.21116.11
82-06-86-021347-001-01 121             2    1
82-06-86-021347-001-01 221             2    1
85-21-92-451348-001-01 121             2    1
85-21-92-451348-001-01 2111  72.9166.912    1
85-21-92-451348-001-01 32221           1    1
85-21-92-451348-001-01 42221           1    1
85-21-92-451348-001-01 51121           2    1
85-21-92-451348-001-01 622             1    1
85-21-92-451348-001-01 721             2    1
85-21-92-451348-001-01 821             2    1
85-21-92-451348-001-01 91121           2    1
15-83-65-111350-001-01 121             2    1
15-83-65-111350-001-01 2111  74.5157.912    1
15-83-65-111350-001-01 3111  48.7164.912    1
15-83-65-111350-001-01 4221  48.7158.612    1
15-83-65-111350-001-01 5221    23118.612    1
15-83-65-111350-001-01 6221   7.3 63.52113.41
43-88-08-411350-001-04 421             2    1
03-09-89-611361-001-01 1111 117.5167.712    1
03-09-89-611361-001-01 2221  38.8132.412    1
03-09-89-611361-001-01 4111  65.9165.612    1
36-80-76-691364-001-01 121             2    1
36-80-76-691364-001-01 211             2    1
36-80-76-691364-001-01 322             2    1
78-35-11-011364-001-04 2111  50.9150.812    1
78-35-11-011364-001-04 3221  10.9   781115.51
81-56-93-071366-001-01 121             2    1
81-56-93-071366-001-01 2111  66.4163.712    1
81-56-93-071366-001-01 4111  60.2163.812    1
97-65-62-821368-001-01 11123           2    1
97-65-62-821368-001-01 22223           2    1
97-65-62-821368-001-01 32223           2    1
97-65-62-821368-001-01 521             2    1
47-89-11-601380-001-02 121             2    1
47-89-11-601380-001-02 2111    69152.312    1
47-89-11-601380-001-02 31121           2    1
47-89-11-601380-001-02 4111    65154.812    1
47-89-11-601380-001-02 5111    70156.212    1
47-89-11-601380-001-02 6221  65.7150.412    1
47-89-11-601380-001-02 71121           2    1
47-89-11-601380-001-02 8221  27.8  14112    1
47-89-11-601380-001-02 91121           2    1
20-43-28-291383-001-01 121             2    1
20-43-28-291383-001-01 5111  51.3  14612    1
20-43-28-291383-001-01 6221  12.8 93.71114.21
20-43-28-291383-001-01 7221  17.4108.711    1
39-87-55-401384-001-01 121             2    1
39-87-55-401384-001-01 2111  70.7156.312    1
39-87-55-401384-001-01 3221  10.3   781115.91
76-57-93-241385-001-01 1111  71.9153.412    1
76-57-93-241385-001-01 3221  23.5129.912    1
76-57-93-241385-001-01 4221  15.6 94.51116.91
20-23-88-721386-001-01 1111  38.9145.512    1
20-23-88-721386-001-01 2221    34144.212    1
49-17-74-081387-001-02 2111  55.1157.712    1
49-17-74-081387-001-02 32224           2    1
49-17-74-081387-001-02 42221           2    1
73-59-11-961399-001-01 121             2    1
73-59-11-961399-001-01 2111    86  15612    1
73-59-11-961399-001-01 4111  63.8156.512    1
73-59-11-961399-001-01 5221  37.5  14712    1
73-59-11-961399-001-01 611             2    1
73-59-11-961399-001-01 7221  14.5 97.51116.31
73-59-11-961399-001-01 8221   9.2 67.52115.91
49-77-42-641399-001-04 121             2    1
35-22-61-351401-001-01 121             2    1
35-22-61-351401-001-01 2111  96.9155.912    1
35-22-61-351401-001-01 321             2    1
35-22-61-351401-001-01 4221  41.5159.312    1
35-22-61-351401-001-01 5221  22.6118.312    1
35-22-61-351401-001-01 6221  13.4 85.911  161
35-22-61-351401-001-01 7121  45.1150.912    1
37-56-57-811402-001-01 121             2    1
37-56-57-811402-001-01 2111  72.3158.612    1
37-56-57-811402-001-01 322             2    1
37-56-57-811402-001-01 42221           2    1
37-56-57-811402-001-01 52221           2    1
37-56-57-811402-001-01 62221           1    1
39-91-71-061403-001-01 121             2    1
39-91-71-061403-001-01 2111    45155.512    1
39-91-71-061403-001-01 32221           2    1
39-91-71-061403-001-01 4221  19.5116.412    1
39-91-71-061403-001-01 7221  13.9   981114.91
30-62-71-961406-001-01 1111  68.6162.912    1
30-62-71-961406-001-01 221             2    1
30-62-71-961406-001-01 321             2    1
75-86-61-781407-001-01 121             2    1
75-86-61-781407-001-01 2111  52.5  14812    1
75-86-61-781407-001-01 3221  28.9139.212    1
75-86-61-781407-001-01 4221  20.9120.312    1
75-86-61-781407-001-01 5221  19.6115.112    1
92-41-29-591419-001-01 121             2    1
92-41-29-591419-001-01 2111  68.2155.512    1
92-41-29-591419-001-01 3221  28.9142.512    1
92-41-29-591419-001-01 4221  24.2  12112    1
59-62-66-411420-001-01 121             2    1
59-62-66-411420-001-01 2111  89.2153.212    1
59-62-66-411420-001-01 321             2    1
59-62-66-411420-001-01 4111  44.3147.812    1
59-62-66-411420-001-01 522             2    1
59-62-66-411420-001-01 6221  25.3127.712    1
59-62-66-411420-001-01 8111  50.9  16512    1
66-75-13-741421-001-01 121             2    1
66-75-13-741421-001-01 321             2    1
02-60-89-241423-001-01 121             2    1
02-60-89-241423-001-01 2111  51.9156.512    1
02-60-89-241423-001-01 3221  27.2131.512    1
70-81-74-671424-001-02 2111  53.7160.512    1
70-81-74-671424-001-02 321             2    1
70-81-74-671424-001-02 4221  18.1114.312    1
65-53-60-991425-001-01 1111  87.3  15912    1
65-53-60-991425-001-01 221             2    1
65-53-60-991425-001-01 3221  28.4126.512    1
70-80-85-681426-001-01 121             2    1
70-80-85-681426-001-01 3111  84.2161.912    1
70-80-85-681426-001-01 4221  14.4 91.51115.71
25-65-44-581426-001-02 121             2    1
56-90-29-761429-001-01 121             2    1
56-90-29-761429-001-01 2111  57.7149.912    1
56-90-29-761429-001-01 3221  18.9112.612    1
21-52-23-441437-001-01 1111    74158.212    1
21-52-23-441437-001-01 21121           2    1
21-52-23-441437-001-01 321             2    1
21-52-23-441437-001-01 4221  22.2  11712    1
21-52-23-441437-001-01 5221    22  12312    1
21-52-23-441437-001-01 61121           2    1
21-52-23-441437-001-01 7111  46.1157.112    1
21-52-23-441437-001-01 92221           2    1
21-52-23-441437-001-011021             2    1
21-52-23-441437-001-0111221  16.3  10711    1
67-61-05-721438-001-01 121             2    1
67-61-05-721438-001-01 221             2    1
67-61-05-721438-001-01 5221  32.3150.112    1
67-61-05-721438-001-01 6221  18.9121.812    1
95-38-40-321438-001-03 121             2    1
95-38-40-321438-001-03 2111  40.6159.712    1
95-38-40-321438-001-03 3221  10.2 82.81114.71
70-27-56-401439-001-01 121             2    1
70-27-56-401439-001-01 21121           2    1
70-27-56-401439-001-01 32221           2    1
46-65-19-641440-001-01 121             2    1
46-65-19-641440-001-01 2111  56.8151.512    1
46-65-19-641440-001-01 3221  16.9109.912    1
46-65-19-641440-001-01 4221  15.6103.511  141
88-14-25-671441-001-01 1111  77.2  15712    1
88-14-25-671441-001-01 2221  43.7  14312    1
88-14-25-671441-001-01 3221  18.2113.212    1
88-14-25-671441-001-01 4221  19.5115.112    1
67-65-23-891442-001-01 121             2    1
67-65-23-891442-001-01 2111  59.4155.912    1
67-65-23-891442-001-01 3221  26.4134.312    1
67-65-23-891442-001-01 4221  23.2125.612    1
67-65-23-891442-001-01 5221  12.9 94.91114.51
69-48-33-221443-001-01 121             2    1
69-48-33-221443-001-01 2111  72.5151.512    1
69-48-33-221443-001-01 3111  49.2149.812    1
69-48-33-221443-001-01 4221  32.5143.612    1
69-48-33-221443-001-01 521             2    1
69-48-33-221443-001-01 62221           2    1
16-57-70-851457-001-01 121             2    1
16-57-70-851457-001-01 3111    52167.212    1
16-57-70-851457-001-01 4221  19.9119.112    1
16-57-70-851457-001-01 5221  14.6 95.51115.31
58-46-90-091458-001-02 121             2    1
58-46-90-091458-001-02 2111  62.2  15112    1
58-46-90-091458-001-02 3221  14.2 99.51114.41
58-46-90-091458-001-02 4221   6.8 64.521  151
42-90-48-151459-001-01 121             2    1
42-90-48-151459-001-01 2111    53152.212    1
42-90-48-151459-001-01 321             2    1
42-90-48-151459-001-01 4221  33.4141.112    1
42-90-48-151459-001-01 5221  17.1107.412    1
79-50-93-441462-001-01 121             2    1
79-50-93-441462-001-01 2111  70.6159.212    1
79-50-93-441462-001-01 3111  74.8153.312    1
79-50-93-441462-001-01 421             2    1
68-31-48-591463-001-01 121             2    1
68-31-48-591463-001-01 221             2    1
68-31-48-591463-001-01 421             2    1
68-31-48-591463-001-01 521             2    1
68-31-48-591463-001-01 6111  49.1  16512    1
68-31-48-591463-001-01 7221  28.1126.212    1
68-31-48-591463-001-01 8221   9.1 78.31113.51
25-84-63-251476-001-01 121             2    1
25-84-63-251476-001-01 221             2    1
69-52-20-711477-001-01 121             2    1
69-52-20-711477-001-01 221             2    1
64-13-92-401478-001-01 121             2    1
64-13-92-401478-001-01 21123           2    1
64-13-92-401478-001-01 32223           2    1
80-46-40-501481-001-01 121             2    1
80-46-40-501481-001-01 221             2    1
80-46-40-501481-001-01 321             2    1
80-46-40-501481-001-01 421             2    1
26-46-51-961483-001-01 121             2    1
26-46-51-961483-001-01 221             2    1
26-46-51-961483-001-01 321             2    1
26-46-51-961483-001-01 421             2    1
26-46-51-961483-001-01 521             2    1
26-46-51-961483-001-01 621             2    1
42-63-63-441486-001-02 221             2    1
42-63-63-441486-001-02 321             2    1
42-63-63-441486-001-02 421             2    1
42-63-63-441486-001-02 521             2    1
42-63-63-441486-001-02 621             2    1
22-20-15-101494-001-01 121             2    1
22-20-15-101494-001-01 3111  55.7163.412    1
22-20-15-101494-001-01 5221  25.3126.112    1
24-01-19-771495-001-01 121             2    1
24-01-19-771495-001-01 2111  44.7151.212    1
24-01-19-771495-001-01 3221  14.4 97.51114.91
24-01-19-771495-001-01 4221  10.3 75.32115.61
65-01-04-421497-001-01 121             2    1
65-01-04-421497-001-01 221             2    1
65-01-04-421497-001-01 3111  98.9153.912    1
65-01-04-421497-001-01 4121    49151.312    1
65-01-04-421497-001-01 5221    18114.512    1
65-01-04-421497-001-01 6221    28137.612    1
99-86-57-881498-001-01 121             2    1
99-86-57-881498-001-01 2111 105.7165.412    1
99-86-57-881498-001-01 3221  33.5  14012    1
99-86-57-881498-001-01 4221  18.3106.31117.61
20-57-87-381499-001-01 121             2    1
20-57-87-381499-001-01 2111  52.4154.812    1
20-57-87-381499-001-01 321             2    1
20-57-87-381499-001-01 42221           2    1
20-57-87-381499-001-01 5221  13.8100.11114.51
25-65-66-841500-001-01 121             2    1
54-73-26-731500-001-02 1111  71.9161.212    1
54-73-26-731500-001-02 2221  27.2  13212    1
20-20-25-341500-001-03 121             2    1
81-38-85-461501-001-01 121             2    1
81-38-85-461501-001-01 4111  92.9159.412    1
81-38-85-461501-001-01 621             2    1
81-38-85-461501-001-01 7221  29.4122.212    1
73-23-23-021501-001-04 121             2    1
73-23-23-021501-001-04 2111  61.7159.512    1
73-23-23-021501-001-04 3221  12.1 88.12115.71
97-18-17-721514-001-01 121             2    1
97-18-17-721514-001-01 2111  53.1155.512    1
97-18-17-721514-001-01 3221  24.9  13512    1
97-18-17-721514-001-01 4221  11.5   871114.11
52-81-86-841515-001-01 121             2    1
52-81-86-841515-001-01 2111  67.2159.512    1
52-81-86-841515-001-01 32221           2    1
52-81-86-841515-001-01 4221  24.4130.512    1
16-62-97-481517-001-01 121             2    1
16-62-97-481517-001-01 2111  57.7163.412    1
16-62-97-481517-001-01 32221           2    1
16-62-97-481517-001-01 42221           1    1
87-62-23-151518-001-01 121             2    1
87-62-23-151518-001-01 2111  63.7157.112    1
35-70-97-651519-001-01 121             2    1
35-70-97-651519-001-01 21124           2    1
35-70-97-651519-001-01 41121           2    1
35-70-97-651519-001-01 521             2    1
35-70-97-651519-001-01 621             2    1
83-51-04-001519-001-03 121             2    1
83-51-04-001519-001-03 2111  55.4158.112    1
83-51-04-001519-001-03 3221   5.7 62.12113.51
75-89-71-141520-001-01 121             2    1
75-89-71-141520-001-01 2111  62.7163.912    1
75-89-71-141520-001-01 3111  50.3158.612    1
75-89-71-141520-001-01 4221  19.2110.711    1
75-89-71-141520-001-01 5221   7.1 67.42113.91
35-77-45-511520-001-05 121             2    1
79-19-49-951532-001-01 121             2    1
79-19-49-951532-001-01 2111  91.3153.412    1
79-19-49-951532-001-01 321             2    1
79-19-49-951532-001-01 421             2    1
79-19-49-951532-001-01 5221  29.6153.612    1
79-19-49-951532-001-01 6221  24.4130.712    1
79-19-49-951532-001-01 7221  20.7120.712    1
79-19-49-951532-001-01 9221  13.2 91.51116.21
63-60-11-251533-001-01 121             2    1
63-60-11-251533-001-01 221             2    1
91-84-66-991534-001-01 121             2    1
91-84-66-991534-001-01 311             2    1
91-84-66-991534-001-01 4221  48.9144.412    1
91-84-66-991534-001-01 6111  56.1158.812    1
91-84-66-991534-001-01 7221  14.1105.61114.61
30-18-08-811536-001-01 121             2    1
30-18-08-811536-001-01 2111  81.4143.412    1
30-18-08-811536-001-01 421             2    1
30-18-08-811536-001-01 5221  50.2156.812    1
30-18-08-811536-001-01 6221  23.9130.312    1
30-18-08-811536-001-01 72221           2    1
30-18-08-811536-001-01 9221  13.8 99.21113.81
30-18-08-811536-001-0110221  14.5103.61114.21
45-99-00-521537-001-01 121             2    1
45-99-00-521537-001-01 2111  89.8  15712    1
45-99-00-521537-001-01 31121           2    1
