24-27-78-932083-001-01 721    300   300002  2  1611612     2             100    0   0   20   0
24-27-78-932083-001-01 731    500  1000002  2  1611612     2              70    0   0   30   0
24-27-78-932083-001-01 742                           2     2              48    0   0    0   0
51-49-82-492083-001-03 732                           2     2              30    0   0   30   0
73-25-52-852085-001-01 712                           2     2             470    0   0    0   0
73-25-52-852085-001-01 721     50   150001 21 2 21 212     2              35    0   0    0   0
50-36-50-822086-001-01 721    140   120001  1 21611612     2              40    0   0    0   0
50-36-50-822086-001-01 802                           2     2              40    0   0    0   0
92-24-01-442088-001-01 712                           2     2            1300    0   0    0   0
92-24-01-442088-001-01 721    280   200001  1   91 912     2             140    0   0    0   0
92-24-01-442088-001-01 732                           2     2             130    0   0    0   0
31-32-30-422089-001-01 711    480  1200001  1  1611612     2             500    0   0  220   0
31-32-30-422089-001-01 721    150   500001  1   911612     2              80    0   0   70   0
31-32-30-422089-001-01 732                           2     2              80    0   0   40   0
31-32-30-422089-001-01 802                           2     2              20    0   0    0   0
31-32-30-422089-001-01 812                           2     2               3    0   0    0   0
31-32-30-422089-001-012052                           2     2               5    0   0    0   0
52-18-39-522090-001-01 712                           2     2             300    0   0    0   0
73-31-47-952102-001-01 712                           2     2             250    0   0    0   0
02-38-53-952103-001-01 712                           2     2            1500    0   0    0   0
02-38-53-952103-001-01 732                           2     2             130    0   0    0   0
02-38-53-952103-001-01 742                           2     2              60    0   0    0   0
02-38-53-952103-001-01 762                           2     2              80    0   0    0   0
02-38-53-952103-001-018522                           2     2              60    0   0    0   0
34-93-93-402105-001-01 712                           2     2             155    0   0    0   0
82-80-81-612105-001-02 712                           2     2            1875    0   0    0   0
82-80-81-612105-001-02 742                           2     2              43    0   0    0   0
99-81-48-132106-001-01 712                           2     2             455    0   0    0   0
21-33-89-792107-001-01 691    100  1100001 21 2 41 412     2              25    0   0    0   0
21-33-89-792107-001-01 721    140   120001 21 2 41 412     2             280    0   0    0   0
21-33-89-792107-001-01 732                           2     2             260    0   0    0   0
21-33-89-792107-001-01 752                           2     2             108    0   0    0   0
21-33-89-792107-001-01 791    110   100001 21 2 21 212     2               0    0   0    0   0
21-33-89-792107-001-01 801    720  2100001 21 2 41 412     2               0    0   0    0   0
08-12-12-352108-001-01 712                           2     2             250    0   0   50   0
46-01-30-672109-001-01 712                           2     2             370    0   0   30   0
46-01-30-672109-001-01 802                           2     2              20    0   0    0   0
89-05-97-182110-001-01 712                           2     2             260    0   0    0   0
89-05-97-182110-001-01 742                           2     2              10    0   0    0   0
89-05-97-182110-001-01 752                           2     2               8    0   0    0   0
19-03-71-262121-001-01 711    300   300001  1   91 912     2             700    0   0  200   0
19-03-71-262121-001-01 722                           2     2             120    0   0    0   0
19-03-71-262121-001-01 742                           2     2             180    0   0    0   0
72-87-81-322122-001-01 712                           2     2            2680    0   0  180   0
72-87-81-322122-001-01 722                           2     2             130    0   0   10   0
72-87-81-322122-001-01 732                           2     2             110    0   0    0   0
72-87-81-322122-001-018522                           2     2              20    0   0    0   0
62-47-33-372123-001-01 692                           2     12 3  3000     20    0   0    0   0
62-47-33-372123-001-01 712                           2     2             320    0   0    0   0
62-47-33-372123-001-01 742                           2     12 8 10000     13    0   0   13   0
62-47-33-372123-001-01 752                           2     2               9    0   0    6   0
46-20-06-252123-001-02 712                           2     2              50    0   0    0   0
46-20-06-252123-001-02 722                           2     2               6    0   0    0   0
46-20-06-252123-001-02 742                           2     2               4    0   0    0   0
46-20-06-252123-001-02 752                           2     2              17    0   0    0   0
37-05-92-602124-001-01 712                           2     2             115    0   0    0   0
37-05-92-602124-001-01 722                           2     2              20    0   0    0   0
37-05-92-602124-001-01 732                           2     2              70    0   0    0   0
37-05-92-602124-001-01 752                           2     2              15    0   0    0   0
85-54-66-362125-001-01 711    720  3600001  1  1611612     2             600    0   0    0   0
85-54-66-362125-001-01 732                           2     2              70    0   0   90   0
35-74-58-192126-001-01 712                           2     2             350    0   0    0   0
35-74-58-192126-001-012032                           2     2               5    0   0    0   0
94-09-90-452127-001-01 711   1440  4800001 21 21611612     2            2160    0   0    0   0
41-24-37-002128-001-01 692                           2     2              75    0   0    0   0
41-24-37-002128-001-01 711    160   530002  2   91 912     2            1102    0   0   20   0
96-25-27-682140-001-01 711   1200  3840001 21 21611612     2            2400    0   0    0   0
96-25-27-682140-001-01 721     70   500001 21 21611612     2              40    0   0    0   0
96-25-27-682140-001-01 732                           2     2              60    0   0    0   0
96-25-27-682140-001-01 792                           2     2              25    0   0    0   0
60-98-83-842141-001-01 692                           2     2               3    0   0    0   0
60-98-83-842141-001-01 712                           2     2            1200    0   0    0   0
