48-07-72-071001-001-014111     1   10     5000     2000
48-07-72-071001-001-014121     3   15    60000    40000
48-07-72-071001-001-014131     1                       
48-07-72-071001-001-014142     0                       
48-07-72-071001-001-014152     0                       
48-07-72-071001-001-014161    65                       
48-07-72-071001-001-014171     1    4     5000     1000
48-07-72-071001-001-014182     0                       
48-07-72-071001-001-014192     0                       
48-07-72-071001-001-014202     0                       
48-07-72-071001-001-014212     0                       
48-07-72-071001-001-014222     0                       
48-07-72-071001-001-014232     0                       
48-07-72-071001-001-014241     1                       
48-07-72-071001-001-014252     0                       
48-07-72-071001-001-014262     0                       
48-07-72-071001-001-014271     1   10    60000   100000
48-07-72-071001-001-014282     0                       
48-07-72-071001-001-014292     0                       
48-07-72-071001-001-014302     0                       
48-07-72-071001-001-014312     0                       
48-07-72-071001-001-014321    12    3   600000   800000
48-07-72-071001-001-014331    40    5    80000    10000
48-07-72-071001-001-014342     0                       
48-07-72-071001-001-014351     1   23   100000   250000
48-07-72-071001-001-014362     0                       
48-07-72-071001-001-014371     1   10  2000000  3000000
48-07-72-071001-001-014382     0                       
48-07-72-071001-001-014392     0                       
48-07-72-071001-001-014402     0                       
48-07-72-071001-001-014412     0                       
48-07-72-071001-001-014422     0                       
48-07-72-071001-001-014432     0                       
48-07-72-071001-001-014442     0                       
48-07-72-071001-001-014452     0                       
48-07-72-071001-001-014462     0                       
48-07-72-071001-001-014472     0                       
48-07-72-071001-001-014482     0                       
48-07-72-071001-001-014492     0                       
48-07-72-071001-001-014502     0                       
48-07-72-071001-001-014512     0                       
48-07-72-071001-001-014522     0                       
48-07-72-071001-001-014532     0                       
48-07-72-071001-001-014542     0                       
48-07-72-071001-001-014552     0                       
48-07-72-071001-001-014562     0                       
87-35-70-531002-001-014012     0                       
87-35-70-531002-001-014022     0                       
87-35-70-531002-001-014031     2    0    50000    30000
87-35-70-531002-001-014042     0                       
87-35-70-531002-001-014052     0                       
87-35-70-531002-001-014062     0                       
87-35-70-531002-001-014072     0                       
87-35-70-531002-001-014082     0                       
87-35-70-531002-001-014091     7    3    50000    40000
87-35-70-531002-001-014101     2    3    70000    60000
87-35-70-531002-001-014112     0                       
87-35-70-531002-001-014121     5   13    72000    70000
87-35-70-531002-001-014132     0                       
87-35-70-531002-001-014142     0                       
87-35-70-531002-001-014152     0                       
87-35-70-531002-001-014161    68                       
87-35-70-531002-001-014171     1    2        0    10000
87-35-70-531002-001-014182     0                       
87-35-70-531002-001-014191     1    1    25000    20000
87-35-70-531002-001-014202     0                       
87-35-70-531002-001-014212     0                       
87-35-70-531002-001-014222     0                       
87-35-70-531002-001-014232     0                       
87-35-70-531002-001-014241     2                       
87-35-70-531002-001-014252     0                       
87-35-70-531002-001-014262     0                       
87-35-70-531002-001-014272     0                       
87-35-70-531002-001-014282     0                       
87-35-70-531002-001-014292     0                       
87-35-70-531002-001-014302     0                       
87-35-70-531002-001-014312     0                       
87-35-70-531002-001-014321    56    3        0   150000
87-35-70-531002-001-014331    20    0        0     3000
87-35-70-531002-001-014342     0                       
87-35-70-531002-001-014352     0                       
87-35-70-531002-001-014361     2                       
87-35-70-531002-001-014371     2    0        0 20000000
87-35-70-531002-001-014382     0                       
87-35-70-531002-001-014392     0                       
87-35-70-531002-001-014401     2                       
87-35-70-531002-001-014412     0                       
87-35-70-531002-001-014422     0                       
87-35-70-531002-001-014432     0                       
87-35-70-531002-001-014442     0                       
87-35-70-531002-001-014452     0                       
87-35-70-531002-001-014462     0                       
87-35-70-531002-001-014472     0                       
87-35-70-531002-001-014482     0                       
87-35-70-531002-001-014492     0                       
87-35-70-531002-001-014502     0                       
87-35-70-531002-001-014512     0                       
87-35-70-531002-001-014522     0                       
87-35-70-531002-001-014532     0                       
87-35-70-531002-001-014542     0                       
87-35-70-531002-001-014552     0                       
87-35-70-531002-001-014562     0                       
90-92-88-291003-001-014011     2    2    15000     8000
90-92-88-291003-001-014022     0                       
90-92-88-291003-001-014031     2    3    28000    15000
90-92-88-291003-001-014042     0                       
