25-97-26-141162-001-01 411  40002     2     2      1 30002     2     
39-23-26-661171-001-01 111 245002     1 20002      2     2     1 2800
39-23-26-661171-001-01 211 225002     2     2      1 10002     2     
39-23-26-661171-001-01 32                                            
33-16-62-691172-001-03 311 150002     2     2      1 35002     1 3800
05-00-83-241173-001-01 111  14002     2     1  60002     2     2     
05-00-83-241173-001-01 212      1 20002     2      2     2     2     
82-77-98-121174-001-01 111 420002     2     2      1 15002     2     
53-94-37-891177-001-01 111  20002     2     2      1 10002     2     
53-94-37-891177-001-01 211 140002     2     2      2     2     2     
53-94-37-891177-001-01 412      1 15002     2      1  5002     2     
53-94-37-891177-001-01 512      1 10002     2      2     1 10002     
53-94-37-891177-001-01 611  25002     2     2      2     2     2     
53-94-37-891177-001-01 711  30002     2     2      2     1  6002     
62-86-62-481177-001-03 12                                            
62-86-62-481177-001-03 22                                            
72-14-75-361179-001-01 12                                            
72-14-75-361179-001-01 711  90002     2     2      1 35002     2     
72-14-75-361179-001-01 82                                            
72-14-75-361179-001-01 92                                            
34-57-74-201179-001-02 12                                            
34-57-74-201179-001-02 22                                            
34-57-74-201179-001-02 32                                            
34-57-74-201179-001-02 42                                            
93-52-49-511179-001-06 111 190001 25002     2      1 20002     1 6000
63-91-22-931191-001-01 111 350002     2     2      1 35002     2     
63-91-22-931191-001-01 22                                            
63-91-22-931191-001-01 32                                            
63-91-22-931191-001-01 42                                            
63-91-22-931191-001-01 52                                            
63-91-22-931191-001-01 62                                            
63-91-22-931191-001-01 72                                            
60-74-37-271192-001-01 111 245001 20002     2      1 42002     2     
60-74-37-271192-001-01 211 210002     2     2      1 50002     2     
60-74-37-271192-001-01 311 300002     2     2      1 50002     2     
60-74-37-271192-001-01 412      1 30002     2      1 25002     2     
09-26-67-921193-001-01 12                                            
09-26-67-921193-001-01 22                                            
09-26-67-921193-001-01 32                                            
09-26-67-921193-001-01 42                                            
09-26-67-921193-001-01 52                                            
09-26-67-921193-001-01 62                                            
94-86-36-141194-001-01 12                                            
