85-86-06-248777-001-01 3MPUNGA           121 2 12                           651   922                                 1  3000
85-86-06-248777-001-01 4MPUNGA           12211 12                           271   922                                 2      
80-76-40-878778-001-01 1MAHINDI          111 1 11                          1411  1652                                 1  7000
80-76-40-878778-001-01 2MAHINDI          112 9 11                           241  1652                                 2      
58-34-75-838778-001-02 1MAHINDI          111 1 11                          3841  4802                                 1 12000
58-34-75-838778-001-02 2MAHINDI          112 9 11                           961  4802                                 2      
98-49-57-148790-001-01 1MAHINDI          111 1 11                          4701  4802                                 1 12000
98-49-57-148790-001-01 2MTAMA            131 1 13                          1851  1902                                 1  6000
64-16-53-758791-001-01 1MAHINDI          111 1 11                          3601  4322                                 1 24000
49-05-57-608791-001-03 1MAHINDI          111 1 11 12 31 32 41 43717374852 19051 23872                                 1133000
49-05-57-608791-001-03 2MAHINDI          112 9 11 12 31 32 41 43717374852  4821 23872                                 2      
49-05-57-608791-001-03 3MPUNGA           121 2 11 12 31 32 41 43717374852 14951 21362                                 1 66750
49-05-57-608791-001-03 4MPUNGA           12211 11 12 31 32 41 43717374852  6411 21362                                 2      
49-05-57-608791-001-03 5ALIZETI          411 3 11 12 31 32 41 43717374852   562  2802                                 1 23000
49-05-57-608791-001-03 6ALIZETI          41210 11 12 31 32 41 43717374852  2241  2802                                 2      
76-43-45-048792-001-01 1MAHINDI          111 1 11                         12511 14722                                 1 67000
76-43-45-048792-001-01 2MAHINDI          112 9 11                          2211 14722                                 2      
76-43-45-048792-001-01 3MPUNGA           121 2 12                         11801 17702                                 1 59000
76-43-45-048792-001-01 4MPUNGA           12211 12                          5901 17702                                 2      
88-02-51-978793-001-01 2MAHINDI          111 1 11                          9001  9002                                 1 60000
88-02-51-978793-001-01 3MPUNGA           121 2 12                         14001 15302                                 1 27000
88-02-51-978793-001-01 4MPUNGA           12211 12                          1301  6302                                 2      
64-70-27-388794-001-01 1MAHINDI          111 1 11                          2471  2602                                 1  6500
89-93-94-748795-001-01 1MAHINDI          111 1 11                         13281 16662                                 1 12000
89-93-94-748795-001-01 2MAHINDI          112 9 11                          3321 16602                                 2      
89-93-94-748795-001-01 3MPUNGA           121 2 12                          7601  9502                                 1  5500
89-93-94-748795-001-01 4MPUNGA           12211 12                          1901  9502                                 2      
12-71-09-248796-001-01 1MAHINDI          111 1 11                          3401  3602                                 1  9000
12-71-09-248796-001-01 2MPUNGA           121 2 12                          1001  1652                                 1 11000
12-71-09-248796-001-01 3MPUNGA           12211 12                           651  1652                                 2      
93-26-99-808796-001-06 1MPUNGA           121 2 12                          2341  3902                                 1 13000
93-26-99-808796-001-06 2MAHINDI          111 1 11                          5401  6002                                 1 30000
93-26-99-808796-001-06 3MPUNGA           12211 12                          1561  3902                                 2      
83-78-35-488797-001-02 1MAHINDI          111 1 11 12                       7211  7402                                 1 23000
83-78-35-488797-001-02 2MPUNGA           121 2 12                        192031 24002                                 1192000
83-78-35-488797-001-02 3MPUNGA           12211 12                          4801 24002                                 2      
88-68-84-468810-001-01 1MAHINDI          111 1 11                          4001  5222                                 1  8000
88-68-84-468810-001-01 2MAHINDI          112 9 11                          1221  5222                                 2      
60-67-15-468812-001-01 1MAHINDI          111 1 11                          6401  8002                                 1 44000
60-67-15-468812-001-01 2MAHINDI          112 9 11                          1601  8002                                 2      
60-67-15-468812-001-01 3MPUNGA           121 2 12                          5041  7202                                 1 31500
60-67-15-468812-001-01 4MPUNGA           12211 12                          2161  7202                                 2      
67-02-07-008812-001-02 1MAHINDI          111 1 11                          1741  2162                                 1 12000
67-02-07-008812-001-02 2MAHINDI          112 9 11                           421  2162                                 2      
59-90-81-838813-001-01 1MAHINDI          111 1 11 12 73 92                 7481  7922                                 1 22000
59-90-81-838813-001-01 2MAHINDI          112 9 11 12 73 92                  441  7922                                 2      
59-90-81-838813-001-01 3MPUNGA           121 2 11 12 73 92                17801 18452                                 1 15000
59-90-81-838813-001-01 4MPUNGA           12211 11 12 73 92                  651 18452                                 2      
75-39-37-488814-001-01 1MAHINDI          112 9 11                           511  3061   511   306 1  1     24000 91 912      
60-69-97-348814-001-03 1MAHINDI          112 9 11                           661  4011   661     0 1  1     15000 92 922      
05-25-40-188815-001-01 1MAHINDI          111 1 11                          4461  5202                                 1 26000
05-25-40-188815-001-01 2MAHINDI          112 9 11                           741  5202                                 2      
75-82-63-098816-001-01 1MAHINDI          111 1 11                          5601  7002                                 1 35000
75-82-63-098816-001-01 2MAHINDI          112 9 11                          1401  7002                                 2      
59-25-84-218818-001-01 1MAHINDI          111 1 11                          7261  7262                                 1 24000
76-22-51-568828-001-01 1MAHINDI          111 1 11                          8931  9402                                 1 23500
76-22-51-568828-001-01 2MPUNGA           121 2 12                         12601 22402                                 1 70000
76-22-51-568828-001-01 3MCHIKICHI        441 3 44                          4572 21002                                 2      
70-12-32-398828-001-07 1MAHINDI          111 1 11                          1961  2002                                 1 12000
70-12-32-398828-001-07 2MPUNGA           121 2 12                          1041  1302                                 1  7500
70-12-32-398828-001-07 3MPUNGA           12211 12                           261  1302                                 2      
32-69-81-918829-001-01 1MPUNGA           121 2 12                          1681  2702                                 1  9000
32-69-81-918829-001-01 2MPUNGA           12211 12                          1021  2702                                 2      
32-69-81-918829-001-01 3MAWESE           441 3 44                            32   102                                 2      
99-40-50-888830-001-01 1MAHINDI          111 1 11                           401   502                                 1  9500
99-40-50-888830-001-01 2MAHINDI          112 9 11                           101   502                                 2      
85-05-30-548833-001-01 1MPUNGA           121 2 12                           801  1002                                 1 10000
85-05-30-548833-001-01 2MPUNGA           12211 12                           201  1002                                 2      
68-10-99-048834-001-01 1MAHINDI          111 1 11                          1921  2402                                 1 10500
68-10-99-048834-001-01 2MAHINDI          112 9 11                           481  2402                                 2      
29-15-63-798835-001-01 1MAHINDI          111 1 11                          1901  2002                                 1 10000
56-71-35-698835-001-04 1MAHINDI          111 1 11                           981  1002                                 1  4000
31-30-48-408847-001-01 1MAHINDI          111 1 11                         10601 13002                                 1 36000
31-30-48-408847-001-01 2MAHINDI          112 9 11                          2401 13002                                 2      
31-30-48-408847-001-01 3MPUNGA           121 2 12                          4001  5502                                 1 16000
31-30-48-408847-001-01 4MPUNGA           12211 12                          1501  5502                                 2      
62-04-63-288848-001-01 1MAHINDI          111 1 11                          5321  5602                                 1 14000
62-04-63-288848-001-01 2MAHINDI          112 9 11                          1121  5602                                 2      
74-14-90-848849-001-02 1MAHINDI          111 1 11                          5601  7002                                 1 21000
74-14-90-848849-001-02 2MAHINDI          112 9 11                          1401  7002                                 2      
45-91-95-608849-001-06 1MAHINDI          111 1 11                          9501 11002                                 1 60000
45-91-95-608849-001-06 2MAHINDI          112 9 11                          1501 11002                                 2      
93-90-40-468850-001-02 1MAHINDI          111 1 11                           321   402                                 1  1000
93-90-40-468850-001-02 2MAHINDI          112 9 11                            81   402                                 2      
93-90-40-468850-001-02 3MPUNGA           121 2 12                          1891  2702                                 1  9000
93-90-40-468850-001-02 4MPUNGA           12211 12                           811  2702                                 2      
75-76-83-018851-001-01 1MAHINDI          111 1 11                         16001 18002                                 1 52500
75-76-83-018851-001-01 3MAHINDI          112 9 11                          2001 18002                                 2      
75-76-83-018851-001-01 4MPUNGA           121 2 12                         29001 30002                                 1 75000
75-76-83-018851-001-01 5MPUNGA           12211 12                          1001 30002                                 2      
26-48-07-998853-001-02 1MAHINDI          111 1 11                         10401 13002                                 1 78000
26-48-07-998853-001-02 2MAHINDI          112 9 11                          2601 13002                                 2      
61-87-79-078854-001-03 1MAHINDI          111 1 11                         24001 30002                                 1 90000
61-87-79-078854-001-03 2MAHINDI          112 9 11                          6001 30002                                 2      
61-87-79-078854-001-03 3MPUNGA           121 2 12                         19501 27302                                 1117000
61-87-79-078854-001-03 4MPUNGA           12211 12                          7801 27302                                 2      
22-63-43-478854-001-10 1MAHINDI          111 1 11                         12851 15122                                 1 75500
22-63-43-478854-001-10 2MAHINDI          112 9 11                          2271 15122                                 2      
22-63-43-478854-001-10 3MPUNGA           121 2 12                          5201  7802                                 1 36400
22-63-43-478854-001-10 4MPUNGA           12211 12                          2601  7802                                 2      
22-63-43-478854-001-10 5ALIZETI          411 3 41                            52   722                                 1   900
22-63-43-478854-001-10 6ALIZETI          41216 41                           671   722                                 2      
36-19-19-248854-001-13 1MAHINDI          111 1 11                          3721  4652                                 1  9000
36-19-19-248854-001-13 2MAHINDI          112 9 11                           931  4652                                 2      
36-19-19-248854-001-13 3MPUNGA           121 2 12                          4401  5502                                 1 12000
36-19-19-248854-001-13 4MPUNGA           12211 12                          1101  5502                                 2      
17-04-37-998854-001-14 1MAHINDI          111 1 11                           321   402                                 1  1500
17-04-37-998854-001-14 2MAHINDI          112 9 11                            81   402                                 2      
17-04-37-998854-001-14 3MPUNGA           121 2 12                          5601  7002                                 1  7500
17-04-37-998854-001-14 4MPUNGA           12211 12                          1401  7002                                 2      
83-82-16-268857-001-01 1ALIZETI          411 3 41                           102   182                                 2      
83-82-16-268857-001-01 2MAHINDI          111 1 11                          3781  4202                                 1 21000
00-21-28-798868-001-01 1MAHINDI          111 1 11                          2801  2802                                 1 14000
57-34-58-898869-001-01 1MAHINDI          111 1 11                          8161  9602                                 1 57600
22-97-00-788871-001-01 1MAHINDI          111 1 11                          1521  1602                                 1 36000
15-25-93-238871-001-03 1MAHINDI          111 1 11                          2041  2402                                 1 24000
15-25-93-238871-001-03 2MAHINDI          112 9 11                           361  2402                                 2      
23-87-83-618873-001-01 1MAHINDI          111 1 11                           401   402                                 1  4000
63-50-27-098885-001-01 1MAHINDI          111 1 11                          4321  5442                                 1 42000
63-50-27-098885-001-01 2MAHINDI          112 9 11                          1121  5441  1121   544 12 1 2   22000 21 212      
89-55-89-928886-001-01 1MPUNGA           121 2 12                          2031  4352                                 1 29000
89-55-89-928886-001-01 2MAHINDI          111 1 11                          1201  2402                                 1 18000
89-55-89-928886-001-01 3PUMBA            112 9 11                          1201  2402                                 2      
81-76-53-588889-001-01 1MAHINDI          111 1 11                          2101  2002                                 1 10000
26-06-09-838891-001-01 1MAHINDI          111 1 11                          6061  6732                                 1  6000
20-33-59-338892-001-03 1MAHINDI          111 1 11                          3601  4802                                 1 72000
20-33-59-338892-001-03 2PUMBA            112 9 11                          1201  4802                                 2      
63-82-17-438904-001-01 1MAHINDI          111 1 11                          1001  1142                                 1 10000
73-69-98-248905-001-01 1MAHINDI          111 1 11                          2351  2942                                 1 90000
21-39-92-978906-001-01 1MAHINDI          111 1 11                          2061  2062                                 1 20600
21-39-92-978906-001-01 2MUHOGO           211 1 21                           201   302                                 1  1500
82-07-37-998908-001-01 1MAHINDI          111 1 11                           601   602                                 1  6000
08-47-41-248909-001-02 1MAHINDI          111 1 11                          3201  3302                                 1 15000
92-26-76-358911-001-01 1MAHINDI          111 1 11                          3141  3142                                 1 31400
33-18-58-718923-001-01 1MAHINDI          111 1 11                          2401  2702                                 1  5400
33-18-58-718923-001-01 2MAHINDI          112 9 11                           301  2702                                 2      
34-37-17-558929-001-01 1MPUNGA           121 2 12                           751   902                                 1 10000
34-37-17-558929-001-01 2MPUNGA           12211 12                           301   902                                 2      
00-80-16-378942-001-01 1MAHINDI          111 1 11                          1061  1202                                 1  7000
00-80-16-378942-001-01 2MAHINDI          112 9 11                           141  1202                                 2      
95-62-22-448944-001-01 1MAHINDI          111 1 11                          3241  5402                                 1 21600
95-62-22-448944-001-01 2PUMBA            112 9 11                          2161  5402                                 2      
72-84-86-598946-001-01 1MAHINDI          111 1 11                          2501  3002                                 1  5000
42-71-75-988946-001-04 1MAHINDI          112 9 11                           201   802                                 2      
87-43-23-918962-001-02 1MAHINDI          111 1 11                         13001 12002                                 1150000
87-43-23-918962-001-02 2MAHINDI          112 9 11                          1201 12002                                 2      
33-89-23-908962-001-03 1MAHINDI          111 1 11                          7301  7202                                 1 72000
33-89-23-908962-001-03 2MAHINDI          112 9 11                          1101  7202                                 2      
81-43-70-458966-001-01 1MAHINDI          111 1 11                          2741  3422                                 1 38000
81-43-70-458966-001-01 2MAHINDI          112 9 11                           681  3422                                 2      
81-25-23-058967-001-01 1MAHINDI          111 1 11                          4801  6002                                 1 66000
81-25-23-058967-001-01 2MAHINDI          112 9 11                          1201  6002                                 2      
82-65-86-319015-001-99 1MAHINDI          111 1 11                          2401  3002                                 1 24000
82-65-86-319015-001-99 2MAHINDI          112 9 11                           601  3002                                 2      
39-26-62-839018-001-99 1MAHINDI          111 1 11                          1151  1442                                 1 16000
39-26-62-839018-001-99 2MAHINDI          112 9 11                           291  1441   291   144 2  1 2    7000 21 212      
72-04-89-379024-001-99 1MAHINDI          111 1 11                          1621  1802                                 1 24000
72-04-89-379024-001-99 2MAHINDI          112 9 11                           181  1802                                 2      
12-77-94-479027-001-99 1MAHINDI          111 1 11                          1101  1342                                 1 12000
12-77-94-479027-001-99 2MAHINDI          112 9 11                           241  1342                                 2      
31-72-02-479029-001-99 1MAHINDI          111 1 11                          2051  2122                                 1 12000
91-20-67-309036-001-99 1KARANGA          431 1 43                           801   802                                 2      
91-20-67-309036-001-99 2ALIZETI          411 3 41                           222   842                                 2      
91-20-67-309036-001-99 3UWELE            141 1 14 41 43                    1201  1202                                 1  6000
43-35-54-609037-001-99 1MAHINDI          111 1 11                           751  1002                                 1 12000
43-35-54-609037-001-99 2MAHINDI          112 9 11                           251  1002                                 2      
18-93-05-879039-001-99 1MAHINDI          111 1 11 13 36 43                 1501  1872                                 1  8000
18-93-05-879039-001-99 2MAHINDI          112 9 11 13 36 43                  371  1872                                 2      
18-93-05-879039-001-99 3MTAMA            131 1 11 13 36 43                 2451  3602                                 1  8000
18-93-05-879039-001-99 4MTAMA            13217 11 13 36 43                   0   3602                                 2      
43-54-40-929041-001-99 1MAHINDI          111 1 11                           601   602                                 1  3000
43-54-40-929041-001-99 2UWELE            141 1 14                          7601  7602                                 1 38000
59-19-77-039043-001-99 1MAHINDI          111 1 11                           711   712                                 1  4000
59-19-77-039043-001-99 2UWELE            141 1 14                          3301  3322                                 1 18000
59-19-77-039043-001-99 3ALIZETI          411 3 41                           102   572                                 2      
59-19-77-039043-001-99 4ALIZETI          41210 41                           471   572                                 2      
94-79-82-899044-001-99 1MAHINDI          111 1 11                          1071  1342                                 1 14000
94-79-82-899044-001-99 2UWELE            141 1 14                           491   492                                 1  3000
94-79-82-899044-001-99 3ALIZETI          411 3 41                            52   302                                 1  3750
94-79-82-899044-001-99 4MAHINDI          112 9 11                           271  1342                                 2      
94-79-82-899044-001-99 5ALIZETI          41210 41                           251   302                                 2      
13-97-70-749052-001-99 1MTAMA            131 1 13                           801   802                                 1  3000
13-97-70-749052-001-99 2MTAMA            13217 13                            0    802                                 2      
12-70-33-599053-001-99 1MAHINDI          111 1 11998                        651   902                                 1  3600
12-70-33-599053-001-99 2MAJANI YA CHOYA 9981 4998                           602   202                                 2      
12-70-33-599053-001-99 3MAHINDI          112 9 11                           251   902                                 2      
26-32-90-689054-001-99 1MAHINDI          111 1 11                           541   542                                 1  3000
50-69-66-449055-001-99 1MAHINDI          111 1 11 21 22 31 32 3643         1241  1382                                 1  6000
50-69-66-449055-001-99 2MAHINDI          112 9 11 21 22 31 32 3643          141  1382                                 2      
15-62-38-419072-001-99 1MPUNGA           121 2 12                           891  1092                                 1 15000
15-62-38-419072-001-99 2MPUNGA           12211 12                           211  1092                                 2      
81-75-06-599073-001-99 1UWELE            141 1 14                           381   402                                 1  4000
81-75-06-599073-001-99 2UWELE            14218 14                            21   402                                 2      
89-77-60-669074-001-99 1MAHINDI          111 1 11                          1181  1182                                 1 12000
89-77-60-669074-001-99 2MTAMA            131 1 13                          1441  1442                                 1 14000
91-25-87-989076-001-99 1UWELE            141 1 14                          1821  3642                                 1 16000
91-25-87-989076-001-99 2UWELE            14218 14                          1821  3642                                 2      
36-69-32-279077-001-99 1MAHINDI          111 1 11 14                        171   182                                 1  1000
36-69-32-279077-001-99 2MAHINDI          112 9 11 14                         11   182                                 2      
36-69-32-279077-001-99 3UWELE            141 1 11 14                       3001  3002                                 1  7500
36-69-32-279077-001-99 4UWELE            14217 11 14                         0   3002                                 2      
12-33-80-339078-001-99 1UWELE            141 1 14                          1251  1252                                 1  8000
25-80-40-319079-001-99 1UWELE            141 1 14                           951   952                                 1  4500
75-06-10-659102-001-99 1MAHINDI          111 1 11                           201   122                                 1   500
04-53-69-099103-001-99 1MAHINDI          111 1 11                           901  1002                                 1 10000
04-53-69-099103-001-99 2MAHINDI          112 9 11                           101  1002                                 2      
98-87-47-849121-001-99 1MAHINDI          111 1 11                           571   602                                 1  4500
98-87-47-849121-001-99 2PUMBA            112 9 11                            31   602                                 2      
08-06-20-199159-001-99 1MAHINDI          111 1 11                           601   602                                 1  3600
57-24-06-889160-001-99 1MAHINDI          111 1 11                           801   802                                 1  4800
77-18-35-979181-001-99 1MAHINDI          111 1 11                          1501  2002                                 1 18000
77-18-35-979181-001-99 2MAHINDI          112 9 11                           501  2002                                 2      
03-32-08-679182-001-99 1MAHINDI          111 1 11                           981  1002                                 1 20000
65-75-10-459193-001-99 1MAHINDI          111 1 11                          3001  4002                                 1 40000
65-75-10-459193-001-99 2MAHINDI          112 9 11                          1001  4002                                 2      
76-50-41-749244-001-99 1MAHINDI          111 1 11                           781   802                                 1  4000
63-72-00-389246-001-99 1MAHINDI          111 1 11                           641   802                                 1  8000
63-72-00-389246-001-99 2MAHINDI          112 9 11                           161   802                                 2      
56-40-41-299252-001-99 1MAHINDI          111 1 11                           171   202                                 1  2000
56-40-41-299252-001-99 2MAHINDI          112 9 11                            31   202                                 2      
98-18-70-319258-001-99 1MAHINDI          111 1 11                           801  1002                                 1  7500
98-18-70-319258-001-99 2MAHINDI          112 9 11                           201  1002                                 2      
32-90-03-649262-001-99 1MAHINDI          111 1 11                          9601 10002                                 1100000
81-05-08-379270-001-99 1VIAZI MVIRINGO   231 8 23                           641   802                                 2      
81-05-08-379270-001-99 2MAHINDI          111 1 11                          3001  3802                                 1 33000
81-05-08-379270-001-99 3MAHINDI          112 9 11                           651  3802                                 2      
81-05-08-379270-001-99 4VIAZI MVIRINGO   23216 23                           141   802                                 2      
80-43-44-579271-001-99 1MAHINDI          111 1 11                          1921  2402                                 1 12000
29-60-01-549282-001-99 1MAHINDI          111 1 11                          1601  2002                                 1 20000
29-60-01-549282-001-99 2MAHINDI          112 9 11                           401  2002                                 2      
51-77-23-089283-001-99 1MAHINDI          111 1 11                           961  1202                                 1 12000
51-77-23-089283-001-99 2MAHINDI          112 9 11                           241  1202                                 2      
81-90-92-949288-001-99 1MAHINDI          111 1 11                          1301  1602                                 1 18500
81-90-92-949288-001-99 2MAHINDI          112 9 11                           201  1602                                 1 18500
09-03-54-399289-001-99 1MAHINDI          111 1 11                          2001  2162                                 1 18000
09-03-54-399289-001-99 2MAHINDI          112 9 11                           201  2162                                 1 18000
09-03-54-399289-001-99 3MPUNGA           121 2 12                          1501  3152                                 1 18000
40-74-38-829293-001-99 1MAHINDI          112 9 11                           451  1801   451   180 1  1 2   22000 91 911 17000
96-98-33-639315-001-99 1MAHINDI          111 1 11                          1801  2162                                 1 24000
96-98-33-639315-001-99 2MAHINDI          112 9 11                           301  2162                                 2      
85-88-27-619324-001-99 1MAHINDI          111 1 11                          4961  6202                                 1 62000
85-88-27-619324-001-99 2MAHINDI          112 9 11                          1241  6201  1241   620 12 1 2   31000 91 912      
85-88-27-619324-001-99 3ALIZETI          411 3 41                            52   552                                 1  2000
47-15-06-109326-001-99 1MAHINDI          112 9 11                          1351  2702                                 1 18000
43-89-06-659327-001-99 1MAHINDI          111 1 11                          3361  4322                                 1 48000
43-89-06-659327-001-99 2MAHINDI          112 9 11                           761  4322                                 2      
85-49-55-659329-001-99 1150              111 1 11                          1401  1502                                 1 25000
94-80-63-679386-001-99 1MAHINDI          111 1 11                          2181  2182                                 1 12000
94-80-63-679386-001-99 2MPUNGA           121 2 12                          6301 10502                                 1 49000
94-80-63-679386-001-99 3MPUNGA           12211 12                          4201 10502                                 2      
68-52-75-149398-001-99 1MAHINDI          111 1 11                          2001  2502                                 1 10000
90-38-42-769411-001-99 1MAHINDI          111 1 11                           601   602                                 1  6000
28-58-96-949420-001-99 1MAHINDI          111 1 11                           361   402                                 1  3000
28-58-96-949420-001-99 2MAHINDI          112 9 11                            41   402                                 2      
17-50-95-679425-001-99 1MAHINDI          111 1 11                           581   722                                 1  6000
17-50-95-679425-001-99 2MAHINDI          112 9 11                           141   722                                 2      
10-60-80-589427-001-99 1MAHINDI          111 1 11 36 43 70 71200            901   902                                 1  5000
10-60-80-589427-001-99 2MAHINDI          11217 11 36 43 70 71200             0    902                                 2      
78-67-27-419434-001-99 1MAHINDI          111 1 11 32 36 41 43 737480       4321  4322                                 1 24000
78-67-27-419434-001-99 2ALIZETI          411 3 11 32 36 41 43 737480       3122  9361  3122   936 1  1    780000 41 411156000
61-71-00-809435-001-99 1MAHINDI          111 1 11                          3001  1002                                 1 30000
71-17-31-559451-001-99 1UWELE            141 1 13 14 43                    1121  1262                                 1  7000
00-84-61-919456-001-99 1UWELE            141 1 14 80203                     801   802                                 1  2000
00-84-61-919456-001-99 2UWELE            14217 14 80203                      0    802                                 2      
86-99-74-739457-001-99 1UWELE            141 1 14                          1261  1262                                 1  7000
35-71-56-609458-001-99 1MTAMA            131 1                              601   602                                 1  3000
35-71-56-609458-001-99 2ALIZETI          411 3                              162    42                                 1   800
35-71-56-609458-001-99 3ALIZETI          41210                              121   162                                 2      
03-53-61-009459-001-99 1MAHINDI          111 1 11                          3201  4002                                 1 50000
03-53-61-009459-001-99 2MAHINDI          112 9 11                           801  4002                                 2      
03-53-61-009459-001-99 3UWELE            141 1 14                          3001  3002                                 1 37500
03-53-61-009459-001-99 4ALIZETI          411 3 41                           502  2602                                 2      
03-53-61-009459-001-99 5ALIZETI          41210 41                          2001  2602                                 2      
25-95-43-759460-001-99 1MAHINDI          111 1 11                          1351  1622                                 1  9000
25-95-43-759460-001-99 2MAHINDI          112 9 11                           271  1622                                 2      
25-95-43-759460-001-99 3MTAMA            131 1 13                          1711  1902                                 1 14000
25-95-43-759460-001-99 4ALIZETI          411 3 41                          1102  3842                                 1 15000
25-95-43-759460-001-99 5ALIZETI          41210 41                          2641  3842                                 2      
72-75-20-509461-001-99 1UWELE            141 1 14                          1021  1202                                 1  9000
57-81-59-319462-001-99 1MAHINDI          111 1 11                           251   252                                 1  1400
57-81-59-319462-001-99 2UWELE            141 1 14                           301   302                                 1  1500
10-34-44-399468-001-99 1MAHINDI          111 1 11                           601   602                                 1  4500
10-34-44-399468-001-99 2UWELE            141 1 14                          1001  1002                                 1  7500
86-58-31-019469-001-99 1MAHINDI          111 1 11                           721   722                                 1  6000
86-58-31-019469-001-99 2MTAMA            131 1 13                           181   182                                 1  1500
86-58-31-019469-001-99 3ALIZETI          411 3 41                            62   362                                 1  3000
86-58-31-019469-001-99 4ALIZETI          41210 41                            62   362                                 2      
81-77-10-969470-001-99 1MAHINDI          111 1 11                          3241  3242                                 1 18000
81-77-10-969470-001-99 3MTAMA            131 1 13                          2601  2602                                 1 14000
81-77-10-969470-001-99 4UWELE            141 1 14                          2101  2102                                 1 19000
17-52-31-829471-001-99 1MAHINDI          111 1 11                           901   902                                 1 10000
17-52-31-829471-001-99 2MTAMA            131 1 13                           811   812                                 1  9000
30-72-34-419472-001-99 1MAHINDI          111 1 11 13 43                     501    42                                 1  3000
30-72-34-419472-001-99 2MAHINDI          112 9 11 13 43                      41   542                                 2      
30-72-34-419472-001-99 3MTAMA            131 1 11 13 43                    2201  2202                                 1 22000
30-72-34-419472-001-99 4MTAMA            13217 11 13 43                      0   2202                                 2      
81-10-36-179474-001-99 1MAHINDI          111 1 11                           541   542                                 1  3000
81-10-36-179474-001-99 2UWELE            141 1 14                          3001  3002                                 1 27000
85-66-51-439475-001-99 1MTAMA            131 1 13                          1151  1152                                 1  6000
85-66-51-439475-001-99 2ALIZETI          411 3 41                           102   202                                 1  8000
85-66-51-439475-001-99 3ALIZETI          41210 41                           101   202                                 2      
81-48-13-209484-001-99 1ALIZETI          411 3 41                           181   702                                 2      
33-03-07-879498-001-99 1MAHINDI          111 1 11                          6001  6002                                 1 10000
40-87-26-729505-001-99 1ALIZETI          411 3 41                           161   622                                 2      
40-87-26-729505-001-99 2ALIZETI          41210 41                           461   622                                 2      
40-87-26-729505-001-99 3MAHINDI          111 1 11                          2881  3602                                 1 30000
40-87-26-729505-001-99 4MAHINDI          112 9 11                           721  3602                                 2      
09-91-08-559519-001-99 1MAHINDI          111 1 11                          3521  4402                                 1 33000
09-91-08-559519-001-99 2PUMBA            112 9 11                           881  4402                                 2      
52-73-68-199522-001-99 1MAHINDI          111 1 11                          1251  1202                                 1  7200
52-73-68-199522-001-99 2MAHINDI          112 9 11                           601    02                                 2      
73-45-68-579589-001-99 1MAHINDI          111 1 11                           651   702                                 1  7200
40-73-99-359594-001-99 1MAHINDI          111 1 11                          1081  1082                                 1  6000
71-50-61-729607-001-99 1MAHINDI          111 1 11                          1201  1502                                 1 15000
15-65-02-509627-001-99 1MAHINDI          111 1 11                           591   592                                 1  5900
75-21-91-969639-001-99 1MAHINDI          111 1 11                           501  1002                                 1 10000
75-21-91-969639-001-99 2MUHOGO           211 1 21                           501  2002                                 1 10000
36-25-85-209642-001-99 1MAHINDI          111 1 11                           431   542                                 1  3000
36-25-85-209642-001-99 2MAHINDI          112 9 11                           111   542                                 2      
23-69-08-569643-001-99 1MAHINDI          111 1 11                          1071  1182                                 1 35400
23-69-08-569643-001-99 2MAHINDI          112 9 11                           201  1182                                 2      
69-29-27-579653-001-99 1MAHINDI          111 1 11                           201   202                                 1  1500
26-13-54-649660-001-99 1MAHINDI          111 1 11                           501   602                                 1  3000
26-13-54-649660-001-99 2MAHINDI          112 9 11                           101   601   101    60 1  1      1500201 212      
40-29-19-469661-001-99 1MAHINDI          111 1 11                           901  1202                                 1 14000
40-29-19-469661-001-99 2MAHINDI          112 9 11                           301  1202                                 2      
56-71-73-069662-001-99 1MAHINDI          111 1 11                          4401  5502                                 1 41250
56-71-73-069662-001-99 2MAHINDI          112 9 11                          1101  5501  1101   550 12 1 2   13500 91 912      
40-69-25-229664-001-99 1MAHINDI          111 1 11                          1501  1902                                 1 14000
40-69-25-229664-001-99 2MAHINDI          112 9 11                           251  1902                                 1 14000
03-94-37-409666-001-99 1MAHINDI          111 1 11                          3641  4682                                 1 26000
03-94-37-409666-001-99 2MAHINDI          112 9 11                          1001  4681  1001   468 1  1     13000 91 912      
63-22-62-889667-001-99 1MAHINDI          111 1 11                          2291  2702                                 1 13000
63-22-62-889667-001-99 2MAHINDI          112 9 11                           411  2702                                 1  6500
81-03-21-329673-001-99 1MAHINDI          111 1 11                          2801  3202                                 1 27000
81-03-21-329673-001-99 2MAHINDI          112 9 11                           401  3202                                 1 27000
97-13-13-309677-001-99 1MAHINDI          111 1 11                          1601  1802                                 1 16000
97-13-13-309677-001-99 2MAHINDI          112 9 11                           201  1802                                 1 18000
69-34-56-709679-001-99 1MAHINDI          111 1 11                          1401  1802                                 1 20000
69-34-56-709679-001-99 2MAHINDI          112 9 11                           371  1802                                 2      
26-63-99-979685-001-99 1MPUNGA           121 2 12                          1081  1502                                 2      
26-63-99-979685-001-99 2MPUNGA           12211 12                           421  1502                                 2      
31-74-90-369686-001-99 1MAHINDI          111 1 11                          3841  4802                                 1 36000
31-74-90-369686-001-99 2MAHINDI          112 9 11                           961  4802                                 2      
31-74-90-369686-001-99 3KARANGA          431 2 43                          2251  4502                                 2      
11-57-47-009710-001-99 1MAHINDI          111 1 11                          5801  6402                                 1  1500
11-57-47-009710-001-99 2MAHINDI          112 9 11                           601  6402                                 1  1500
30-84-43-029712-001-99 1MAHINDI          111 1 11                          2521  3242                                 1 36000
